date,customer_type,total_orders,total_qty_kg,gross_sales,discount_amount,tax_amount,net_sales,created_at,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
2024-03-03,Wholesaler,21,903.28,18178.6,481.47,884.86,17697.129999999997,2025-12-02 10:46:16,,,,
2024-03-03,Retail Chain,18,848.0,20972.32,1404.92,978.37,19567.4,2025-12-02 10:46:16,,,,
2024-03-03,Caterer,27,447.67,8005.86,786.15,360.99,7219.71,2025-12-02 10:46:16,,,,
2024-03-04,HORECA,28,307.47,6528.5,468.28,303.01,6060.22,2025-12-02 10:46:16,,,,
2024-03-04,Wholesaler,24,604.2,9134.46,306.05,441.42,8828.41,2025-12-02 10:46:16,,,,
2024-03-04,Retail Chain,12,339.76,5400.29,417.31,249.15,4982.98,2025-12-02 10:46:16,,,,
2024-03-04,Caterer,5,704.96,15227.9,302.94,746.25,14924.96,2025-12-02 10:46:16,,,,
2024-03-05,HORECA,26,456.96,9764.31,674.66,454.48,9089.65,2025-12-02 10:46:16,,,,
2024-03-05,Wholesaler,7,671.61,16333.23,826.27,775.35,15506.96,2025-12-02 10:46:16,,,,
2024-03-05,Retail Chain,24,597.33,13305.18,482.28,641.14,12822.9,2025-12-02 10:46:16,,,,
2024-03-05,Caterer,25,709.22,14064.68,695.18,668.48,13369.5,2025-12-02 10:46:16,,,,
2024-03-06,HORECA,7,633.98,14937.79,1476.23,673.08,13461.560000000001,2025-12-02 10:46:16,,,,
2024-03-06,Wholesaler,5,514.91,9076.38,587.18,424.46,8489.199999999999,2025-12-02 10:46:16,,,,
2024-03-06,Retail Chain,16,1014.1,17153.2,1014.92,806.91,16138.28,2025-12-02 10:46:16,,,,
2024-03-06,Caterer,8,516.14,10480.3,658.96,491.07,9821.34,2025-12-02 10:46:16,,,,
2024-03-07,HORECA,16,866.73,20830.42,1923.73,945.33,18906.69,2025-12-02 10:46:16,,,,
2024-03-07,Wholesaler,18,862.55,14910.14,579.9,716.51,14330.24,2025-12-02 10:46:16,,,,
2024-03-07,Retail Chain,14,893.15,17549.26,1751.61,789.88,15797.649999999998,2025-12-02 10:46:16,,,,
2024-03-07,Caterer,27,337.47,6140.43,361.11,288.97,5779.320000000001,2025-12-02 10:46:16,,,,
2024-03-08,HORECA,14,759.03,13638.98,706.05,646.65,12932.93,2025-12-02 10:46:16,,,,
2024-03-08,Wholesaler,20,311.13,4938.74,285.17,232.68,4653.57,2025-12-02 10:46:16,,,,
2024-03-08,Retail Chain,5,249.98,4621.61,200.31,221.06,4421.299999999999,2025-12-02 10:46:16,,,,
2024-03-08,Caterer,5,384.35,7783.02,686.63,354.82,7096.39,2025-12-02 10:46:16,,,,
2024-03-09,HORECA,26,860.29,17949.46,894.23,852.76,17055.23,2025-12-02 10:46:16,,,,
2024-03-09,Wholesaler,11,968.24,21193.77,700.2,1024.68,20493.57,2025-12-02 10:46:16,,,,
2024-03-09,Retail Chain,12,321.49,5589.29,179.54,270.49,5409.75,2025-12-02 10:46:16,,,,
2024-03-09,Caterer,21,504.23,11171.92,930.84,512.05,10241.08,2025-12-02 10:46:16,,,,
2024-03-10,HORECA,27,913.04,14293.08,211.37,704.09,14081.71,2025-12-02 10:46:16,,,,
2024-03-10,Wholesaler,14,1104.82,22753.96,1058.98,1084.75,21694.98,2025-12-02 10:46:16,,,,
2024-03-10,Retail Chain,19,1038.23,24062.02,972.98,1154.45,23089.04,2025-12-02 10:46:16,,,,
2024-03-10,Caterer,25,702.79,14352.4,805.32,677.35,13547.08,2025-12-02 10:46:16,,,,
2024-03-11,HORECA,28,1128.15,22685.17,468.63,1110.83,22216.539999999997,2025-12-02 10:46:16,,,,
2024-03-11,Wholesaler,27,534.55,13120.75,1078.5,602.11,12042.25,2025-12-02 10:46:16,,,,
2024-03-11,Retail Chain,12,639.69,15075.51,826.5,712.45,14249.01,2025-12-02 10:46:16,,,,
2024-03-11,Caterer,29,1119.19,27357.13,1334.44,1301.13,26022.690000000002,2025-12-02 10:46:16,,,,
2024-03-12,HORECA,16,931.57,17288.03,590.89,834.86,16697.14,2025-12-02 10:46:16,,,,
2024-03-12,Wholesaler,30,1041.26,24262.83,2052.55,1110.51,22210.280000000002,2025-12-02 10:46:16,,,,
2024-03-12,Retail Chain,30,444.34,8319.78,259.32,403.02,8060.460000000001,2025-12-02 10:46:16,,,,
2024-03-12,Caterer,29,600.65,9237.95,813.91,421.2,8424.04,2025-12-02 10:46:16,,,,
2024-03-13,HORECA,10,524.1,10123.55,203.3,496.01,9920.25,2025-12-02 10:46:16,,,,
2024-03-13,Wholesaler,7,276.85,5350.57,65.87,264.24,5284.7,2025-12-02 10:46:16,,,,
2024-03-13,Retail Chain,13,897.38,20376.18,1261.34,955.74,19114.84,2025-12-02 10:46:16,,,,
2024-03-13,Caterer,26,248.88,5780.32,447.28,266.65,5333.04,2025-12-02 10:46:16,,,,
2024-03-14,HORECA,9,314.39,6200.21,102.45,304.89,6097.76,2025-12-02 10:46:16,,,,
2024-03-14,Wholesaler,25,925.86,18464.27,1537.06,846.36,16927.21,2025-12-02 10:46:16,,,,
2024-03-14,Retail Chain,22,265.82,4091.91,204.75,194.36,3887.16,2025-12-02 10:46:16,,,,
2024-03-14,Caterer,21,692.03,14960.09,263.62,734.82,14696.47,2025-12-02 10:46:16,,,,
2024-03-15,HORECA,18,733.32,14583.04,1034.64,677.42,13548.400000000001,2025-12-02 10:46:16,,,,
2024-03-15,Wholesaler,16,938.7,22436.56,593.35,1092.16,21843.210000000003,2025-12-02 10:46:16,,,,
2024-03-15,Retail Chain,8,597.15,9258.81,465.6,439.66,8793.21,2025-12-02 10:46:16,,,,
2024-03-15,Caterer,10,394.98,8306.85,238.77,403.4,8068.08,2025-12-02 10:46:16,,,,
2024-03-16,HORECA,23,664.05,16262.61,1505.2,737.87,14757.41,2025-12-02 10:46:16,,,,
2024-03-16,Wholesaler,26,261.17,4553.63,264.72,214.45,4288.91,2025-12-02 10:46:16,,,,
2024-03-16,Retail Chain,15,215.07,4869.01,383.72,224.26,4485.29,2025-12-02 10:46:16,,,,
2024-03-16,Caterer,7,554.01,10567.14,411.45,507.78,10155.689999999999,2025-12-02 10:46:16,,,,
2024-03-17,HORECA,22,351.95,8222.47,801.71,371.04,7420.759999999999,2025-12-02 10:46:16,,,,
2024-03-17,Wholesaler,28,1000.41,20499.04,1903.6,929.77,18595.440000000002,2025-12-02 10:46:16,,,,
2024-03-17,Retail Chain,15,1136.41,24632.37,1447.34,1159.25,23185.03,2025-12-02 10:46:16,,,,
2024-03-17,Caterer,28,317.39,5859.78,573.82,264.3,5285.96,2025-12-02 10:46:16,,,,
2024-03-18,HORECA,18,1058.99,24055.53,2184.36,1093.56,21871.17,2025-12-02 10:46:16,,,,
2024-03-18,Wholesaler,9,423.65,8365.97,738.59,381.37,7627.379999999999,2025-12-02 10:46:16,,,,
2024-03-18,Retail Chain,24,299.53,4604.84,446.86,207.9,4157.9800000000005,2025-12-02 10:46:16,,,,
2024-03-18,Caterer,28,654.73,14146.2,1256.91,644.46,12889.29,2025-12-02 10:46:16,,,,
2024-03-19,HORECA,14,1196.99,19325.1,869.36,922.79,18455.739999999998,2025-12-02 10:46:16,,,,
2024-03-19,Wholesaler,29,247.29,3971.73,52.29,195.97,3919.44,2025-12-02 10:46:16,,,,
2024-03-19,Retail Chain,9,838.02,17360.5,829.14,826.57,16531.36,2025-12-02 10:46:16,,,,
2024-03-19,Caterer,8,964.82,18358.51,1071.86,864.33,17286.649999999998,2025-12-02 10:46:16,,,,
2024-03-20,HORECA,13,670.38,11675.28,625.04,552.51,11050.240000000002,2025-12-02 10:46:16,,,,
2024-03-20,Wholesaler,12,695.35,14474.06,1392.59,654.07,13081.47,2025-12-02 10:46:16,,,,
2024-03-20,Retail Chain,23,461.31,7793.9,578.12,360.79,7215.78,2025-12-02 10:46:16,,,,
2024-03-20,Caterer,7,751.91,15280.6,1350.15,696.52,13930.45,2025-12-02 10:46:16,,,,
2024-03-21,HORECA,21,988.52,16959.44,313.55,832.29,16645.89,2025-12-02 10:46:16,,,,
2024-03-21,Wholesaler,29,431.46,10450.01,949.63,475.02,9500.380000000001,2025-12-02 10:46:16,,,,
2024-03-21,Retail Chain,24,702.29,16043.26,1564.54,723.94,14478.720000000001,2025-12-02 10:46:16,,,,
2024-03-21,Caterer,26,216.69,4595.83,334.67,213.06,4261.16,2025-12-02 10:46:16,,,,
2024-03-22,HORECA,17,469.06,8800.33,237.94,428.12,8562.39,2025-12-02 10:46:16,,,,
2024-03-22,Wholesaler,30,1014.4,16232.28,1209.97,751.12,15022.310000000001,2025-12-02 10:46:16,,,,
2024-03-22,Retail Chain,14,664.99,11467.62,368.36,554.96,11099.26,2025-12-02 10:46:16,,,,
2024-03-22,Caterer,16,651.38,15333.57,693.19,732.02,14640.38,2025-12-02 10:46:16,,,,
2024-03-23,HORECA,28,545.08,8414.25,500.18,395.7,7914.07,2025-12-02 10:46:16,,,,
2024-03-23,Wholesaler,28,605.69,14424.35,1435.42,649.45,12988.93,2025-12-02 10:46:16,,,,
2024-03-23,Retail Chain,15,1089.93,21305.64,837.99,1023.38,20467.649999999998,2025-12-02 10:46:16,,,,
2024-03-23,Caterer,12,1118.61,21344.73,608.95,1036.79,20735.78,2025-12-02 10:46:16,,,,
2024-03-24,HORECA,7,201.19,3654.55,74.81,178.99,3579.7400000000002,2025-12-02 10:46:16,,,,
2024-03-24,Wholesaler,29,486.03,11187.97,353.19,541.74,10834.779999999999,2025-12-02 10:46:16,,,,
2024-03-24,Retail Chain,8,445.09,9743.45,623.7,455.99,9119.75,2025-12-02 10:46:16,,,,
2024-03-24,Caterer,27,911.43,16151.1,417.43,786.68,15733.67,2025-12-02 10:46:16,,,,
2024-03-25,HORECA,18,730.94,13117.73,479.95,631.89,12637.779999999999,2025-12-02 10:46:16,,,,
2024-03-25,Wholesaler,5,502.28,10135.38,432.34,485.15,9703.039999999999,2025-12-02 10:46:16,,,,
2024-03-25,Retail Chain,25,709.15,15538.47,961.42,728.85,14577.05,2025-12-02 10:46:16,,,,
2024-03-25,Caterer,13,780.93,16187.77,1418.09,738.48,14769.68,2025-12-02 10:46:16,,,,
2024-03-26,HORECA,26,840.86,16012.58,308.45,785.21,15704.13,2025-12-02 10:46:16,,,,
2024-03-26,Wholesaler,7,1125.88,19459.5,1218.59,912.05,18240.91,2025-12-02 10:46:16,,,,
2024-03-26,Retail Chain,10,1117.66,23953.99,316.2,1181.89,23637.79,2025-12-02 10:46:16,,,,
2024-03-26,Caterer,20,722.05,14894.91,544.81,717.51,14350.1,2025-12-02 10:46:16,,,,
2024-03-27,HORECA,8,279.14,6455.57,312.28,307.16,6143.29,2025-12-02 10:46:16,,,,
2024-03-27,Wholesaler,8,437.44,8233.9,91.62,407.11,8142.28,2025-12-02 10:46:16,,,,
2024-03-27,Retail Chain,14,1031.37,19029.5,1816.65,860.64,17212.85,2025-12-02 10:46:16,,,,
2024-03-27,Caterer,26,940.22,22968.46,1561.81,1070.33,21406.649999999998,2025-12-02 10:46:16,,,,
2024-03-28,HORECA,6,536.21,11212.28,1098.0,505.71,10114.28,2025-12-02 10:46:16,,,,
2024-03-28,Wholesaler,25,989.24,21931.1,1704.04,1011.35,20227.059999999998,2025-12-02 10:46:16,,,,
2024-03-28,Retail Chain,18,1168.19,22379.61,1158.35,1061.06,21221.260000000002,2025-12-02 10:46:16,,,,
2024-03-28,Caterer,11,704.34,17571.09,753.75,840.87,16817.34,2025-12-02 10:46:16,,,,
2024-03-29,HORECA,18,885.67,16272.09,337.51,796.73,15934.58,2025-12-02 10:46:16,,,,
2024-03-29,Wholesaler,16,375.92,7472.17,173.2,364.95,7298.97,2025-12-02 10:46:16,,,,
2024-03-29,Retail Chain,24,299.38,7057.78,676.47,319.07,6381.3099999999995,2025-12-02 10:46:16,,,,
2024-03-29,Caterer,14,789.58,14377.36,1406.98,648.52,12970.380000000001,2025-12-02 10:46:16,,,,
2024-03-30,HORECA,6,591.81,12970.96,420.16,627.54,12550.8,2025-12-02 10:46:16,,,,
2024-03-30,Wholesaler,10,888.33,21559.31,1359.68,1009.98,20199.63,2025-12-02 10:46:16,,,,
2024-03-30,Retail Chain,14,584.05,9075.33,430.16,432.26,8645.17,2025-12-02 10:46:16,,,,
2024-03-30,Caterer,17,691.17,13387.4,460.92,646.32,12926.48,2025-12-02 10:46:16,,,,
2024-03-31,HORECA,20,646.98,10361.94,778.75,479.16,9583.19,2025-12-02 10:46:16,,,,
2024-03-31,Wholesaler,18,788.59,15290.89,781.47,725.47,14509.42,2025-12-02 10:46:16,,,,
2024-03-31,Retail Chain,25,1168.93,27774.33,2163.09,1280.56,25611.24,2025-12-02 10:46:16,,,,
2024-03-31,Caterer,18,647.38,11093.42,287.52,540.29,10805.9,2025-12-02 10:46:16,,,,
2024-04-01,HORECA,24,375.66,5908.93,391.45,275.87,5517.4800000000005,2025-12-02 10:46:16,,,,
2024-04-01,Wholesaler,8,311.73,6694.53,322.66,318.59,6371.87,2025-12-02 10:46:16,,,,
2024-04-01,Retail Chain,22,604.36,13042.04,978.59,603.17,12063.45,2025-12-02 10:46:16,,,,
2024-04-01,Caterer,21,202.25,3301.7,143.93,157.89,3157.77,2025-12-02 10:46:16,,,,
2024-04-02,HORECA,23,439.77,6665.1,528.72,306.82,6136.38,2025-12-02 10:46:16,,,,
2024-04-02,Wholesaler,15,441.81,7938.7,413.94,376.24,7524.76,2025-12-02 10:46:16,,,,
2024-04-02,Retail Chain,18,604.13,9500.43,291.77,460.43,9208.66,2025-12-02 10:46:16,,,,
2024-04-02,Caterer,21,1006.03,20077.65,1854.85,911.14,18222.800000000003,2025-12-02 10:46:16,,,,
2024-04-03,HORECA,12,934.1,19060.67,252.14,940.43,18808.53,2025-12-02 10:46:16,,,,
2024-04-03,Wholesaler,23,569.65,12212.75,887.76,566.25,11324.99,2025-12-02 10:46:16,,,,
2024-04-03,Retail Chain,28,549.62,8623.45,491.3,406.61,8132.150000000001,2025-12-02 10:46:16,,,,
2024-04-03,Caterer,7,683.3,11785.46,155.1,581.52,11630.359999999999,2025-12-02 10:46:16,,,,
2024-04-04,HORECA,16,555.98,11069.93,399.46,533.52,10670.470000000001,2025-12-02 10:46:16,,,,
2024-04-04,Wholesaler,15,855.25,20185.95,621.85,978.21,19564.100000000002,2025-12-02 10:46:16,,,,
2024-04-04,Retail Chain,29,404.34,6129.88,608.57,276.07,5521.31,2025-12-02 10:46:16,,,,
2024-04-04,Caterer,13,302.09,7410.43,169.69,362.04,7240.740000000001,2025-12-02 10:46:16,,,,
2024-04-05,HORECA,30,593.31,9836.42,878.95,447.87,8957.47,2025-12-02 10:46:16,,,,
2024-04-05,Wholesaler,17,279.56,6490.16,195.82,314.72,6294.34,2025-12-02 10:46:16,,,,
2024-04-05,Retail Chain,13,444.18,7321.61,339.1,349.13,6982.509999999999,2025-12-02 10:46:16,,,,
2024-04-05,Caterer,9,994.86,19353.08,1636.77,885.82,17716.31,2025-12-02 10:46:16,,,,
2024-04-06,HORECA,13,254.48,4019.77,354.4,183.27,3665.37,2025-12-02 10:46:16,,,,
2024-04-06,Wholesaler,5,718.97,14255.29,1064.51,659.54,13190.78,2025-12-02 10:46:16,,,,
2024-04-06,Retail Chain,29,482.54,8085.73,588.76,374.85,7496.969999999999,2025-12-02 10:46:16,,,,
2024-04-06,Caterer,27,353.67,5550.82,76.48,273.72,5474.34,2025-12-02 10:46:16,,,,
2024-04-07,HORECA,29,1014.99,20764.69,1652.19,955.62,19112.5,2025-12-02 10:46:16,,,,
2024-04-07,Wholesaler,25,871.49,16916.6,375.45,827.06,16541.149999999998,2025-12-02 10:46:16,,,,
2024-04-07,Retail Chain,19,436.7,7099.15,542.13,327.85,6557.0199999999995,2025-12-02 10:46:16,,,,
2024-04-07,Caterer,12,1188.25,23466.63,1064.44,1120.11,22402.190000000002,2025-12-02 10:46:16,,,,
2024-04-08,HORECA,16,966.81,16010.45,1133.01,743.87,14877.44,2025-12-02 10:46:16,,,,
2024-04-08,Wholesaler,15,732.3,15510.48,1305.9,710.23,14204.58,2025-12-02 10:46:16,,,,
2024-04-08,Retail Chain,18,745.44,17034.45,756.65,813.89,16277.800000000001,2025-12-02 10:46:16,,,,
2024-04-08,Caterer,16,1046.37,20139.92,338.13,990.09,19801.789999999997,2025-12-02 10:46:16,,,,
2024-04-09,HORECA,11,375.55,6502.21,350.76,307.57,6151.45,2025-12-02 10:46:16,,,,
2024-04-09,Wholesaler,18,556.71,13509.19,286.16,661.15,13223.03,2025-12-02 10:46:16,,,,
2024-04-09,Retail Chain,5,1052.75,20454.19,1107.58,967.33,19346.61,2025-12-02 10:46:16,,,,
2024-04-09,Caterer,16,1162.57,23985.06,567.95,1170.86,23417.11,2025-12-02 10:46:16,,,,
2024-04-10,HORECA,8,333.69,5386.96,263.37,256.18,5123.59,2025-12-02 10:46:16,,,,
2024-04-10,Wholesaler,29,1152.9,23605.12,1794.07,1090.55,21811.05,2025-12-02 10:46:16,,,,
2024-04-10,Retail Chain,17,888.79,18168.42,1704.86,823.18,16463.559999999998,2025-12-02 10:46:16,,,,
2024-04-10,Caterer,13,255.13,5885.72,126.75,287.95,5758.97,2025-12-02 10:46:16,,,,
2024-04-11,HORECA,13,774.8,14831.37,993.64,691.89,13837.730000000001,2025-12-02 10:46:16,,,,
2024-04-11,Wholesaler,25,1067.78,19682.58,861.61,941.05,18820.97,2025-12-02 10:46:16,,,,
2024-04-11,Retail Chain,10,637.8,12266.91,1210.15,552.84,11056.76,2025-12-02 10:46:16,,,,
2024-04-11,Caterer,16,1004.54,25074.7,1710.23,1168.22,23364.47,2025-12-02 10:46:16,,,,
2024-04-12,HORECA,20,625.98,11909.97,330.72,578.96,11579.25,2025-12-02 10:46:16,,,,
2024-04-12,Wholesaler,21,340.78,5215.02,334.56,244.02,4880.46,2025-12-02 10:46:16,,,,
2024-04-12,Retail Chain,15,1158.47,19348.59,526.43,941.11,18822.16,2025-12-02 10:46:16,,,,
2024-04-12,Caterer,14,1089.44,20334.74,576.57,987.91,19758.170000000002,2025-12-02 10:46:16,,,,
2024-04-13,HORECA,27,916.72,21220.3,243.57,1048.84,20976.73,2025-12-02 10:46:16,,,,
2024-04-13,Wholesaler,8,866.8,18173.02,716.76,872.81,17456.260000000002,2025-12-02 10:46:16,,,,
2024-04-13,Retail Chain,8,582.31,10919.89,1001.7,495.91,9918.189999999999,2025-12-02 10:46:16,,,,
2024-04-13,Caterer,29,290.22,4438.46,315.69,206.14,4122.77,2025-12-02 10:46:16,,,,
2024-04-14,HORECA,28,973.96,17390.84,395.02,849.79,16995.82,2025-12-02 10:46:16,,,,
2024-04-14,Wholesaler,24,268.87,5613.03,156.93,272.81,5456.099999999999,2025-12-02 10:46:16,,,,
2024-04-14,Retail Chain,13,1049.58,22607.19,276.9,1116.51,22330.289999999997,2025-12-02 10:46:16,,,,
2024-04-14,Caterer,12,1161.47,20258.15,325.08,996.65,19933.07,2025-12-02 10:46:16,,,,
2024-04-15,HORECA,20,320.31,5489.35,241.47,262.39,5247.88,2025-12-02 10:46:16,,,,
2024-04-15,Wholesaler,22,373.95,6392.33,74.9,315.87,6317.43,2025-12-02 10:46:16,,,,
2024-04-15,Retail Chain,16,329.5,7093.91,91.79,350.11,7002.12,2025-12-02 10:46:16,,,,
2024-04-15,Caterer,11,544.17,12594.89,1217.18,568.89,11377.71,2025-12-02 10:46:16,,,,
2024-04-16,HORECA,10,1112.96,18081.71,1632.88,822.44,16448.829999999998,2025-12-02 10:46:16,,,,
2024-04-16,Wholesaler,18,536.57,12750.75,1082.43,583.42,11668.32,2025-12-02 10:46:16,,,,
2024-04-16,Retail Chain,13,1055.81,15947.01,464.45,774.13,15482.56,2025-12-02 10:46:16,,,,
2024-04-16,Caterer,22,980.54,22757.21,2187.72,1028.47,20569.489999999998,2025-12-02 10:46:16,,,,
2024-04-17,HORECA,23,1122.92,24317.37,2126.23,1109.56,22191.14,2025-12-02 10:46:16,,,,
2024-04-17,Wholesaler,20,1125.55,24803.97,1761.81,1152.11,23042.16,2025-12-02 10:46:16,,,,
2024-04-17,Retail Chain,17,766.46,17233.13,375.44,842.88,16857.690000000002,2025-12-02 10:46:16,,,,
2024-04-17,Caterer,12,253.46,3983.93,272.07,185.59,3711.8599999999997,2025-12-02 10:46:16,,,,
2024-04-18,HORECA,8,850.04,15526.36,1195.38,716.55,14330.98,2025-12-02 10:46:16,,,,
2024-04-18,Wholesaler,29,727.74,14508.65,222.96,714.28,14285.69,2025-12-02 10:46:16,,,,
2024-04-18,Retail Chain,16,986.73,22821.34,283.63,1126.89,22537.71,2025-12-02 10:46:16,,,,
2024-04-18,Caterer,17,1164.96,19239.21,1501.13,886.9,17738.079999999998,2025-12-02 10:46:16,,,,
2024-04-19,HORECA,6,793.52,19022.88,882.81,907.0,18140.07,2025-12-02 10:46:16,,,,
2024-04-19,Wholesaler,18,531.66,10176.49,393.28,489.16,9783.21,2025-12-02 10:46:16,,,,
2024-04-19,Retail Chain,6,914.61,13895.3,560.89,666.72,13334.41,2025-12-02 10:46:16,,,,
2024-04-19,Caterer,5,243.87,4009.23,145.05,193.21,3864.18,2025-12-02 10:46:16,,,,
2024-04-20,HORECA,28,341.05,5780.16,548.05,261.61,5232.11,2025-12-02 10:46:16,,,,
2024-04-20,Wholesaler,6,881.79,19610.98,837.73,938.66,18773.25,2025-12-02 10:46:16,,,,
2024-04-20,Retail Chain,20,339.35,8097.7,793.63,365.2,7304.07,2025-12-02 10:46:16,,,,
2024-04-20,Caterer,30,986.27,19388.66,1374.47,900.71,18014.19,2025-12-02 10:46:16,,,,
2024-04-21,HORECA,14,640.34,9737.5,584.67,457.64,9152.83,2025-12-02 10:46:16,,,,
2024-04-21,Wholesaler,8,1172.94,19733.84,1026.98,935.34,18706.86,2025-12-02 10:46:16,,,,
2024-04-21,Retail Chain,30,1061.05,25728.88,887.31,1242.08,24841.57,2025-12-02 10:46:16,,,,
2024-04-21,Caterer,23,1104.91,22713.87,808.83,1095.25,21905.039999999997,2025-12-02 10:46:16,,,,
2024-04-22,HORECA,17,1160.55,22700.16,2119.31,1029.04,20580.85,2025-12-02 10:46:16,,,,
2024-04-22,Wholesaler,21,997.75,17277.26,408.36,843.44,16868.899999999998,2025-12-02 10:46:16,,,,
2024-04-22,Retail Chain,24,1066.46,21844.93,844.61,1050.02,21000.32,2025-12-02 10:46:16,,,,
2024-04-22,Caterer,29,220.31,4769.68,191.23,228.92,4578.450000000001,2025-12-02 10:46:16,,,,
2024-04-23,HORECA,14,467.82,10892.62,491.61,520.05,10401.01,2025-12-02 10:46:16,,,,
2024-04-23,Wholesaler,13,914.42,16155.59,1287.31,743.41,14868.28,2025-12-02 10:46:16,,,,
2024-04-23,Retail Chain,28,1038.41,19722.06,787.09,946.75,18934.97,2025-12-02 10:46:16,,,,
2024-04-23,Caterer,20,638.06,14042.59,194.09,692.43,13848.5,2025-12-02 10:46:16,,,,
2024-04-24,HORECA,19,1045.75,25897.76,282.82,1280.75,25614.94,2025-12-02 10:46:16,,,,
2024-04-24,Wholesaler,11,1078.98,20125.41,241.23,994.21,19884.18,2025-12-02 10:46:16,,,,
2024-04-24,Retail Chain,13,261.47,5514.26,404.83,255.47,5109.43,2025-12-02 10:46:16,,,,
2024-04-24,Caterer,6,436.65,7311.23,564.05,337.36,6747.179999999999,2025-12-02 10:46:16,,,,
2024-04-25,HORECA,17,600.08,14183.96,1157.87,651.3,13026.09,2025-12-02 10:46:16,,,,
2024-04-25,Wholesaler,17,1067.0,19192.44,925.22,913.36,18267.219999999998,2025-12-02 10:46:16,,,,
2024-04-25,Retail Chain,17,264.47,4046.07,350.14,184.8,3695.9300000000003,2025-12-02 10:46:16,,,,
2024-04-25,Caterer,27,1089.99,16743.48,1270.08,773.67,15473.4,2025-12-02 10:46:16,,,,
2024-04-26,HORECA,13,260.88,5678.05,85.82,279.61,5592.2300000000005,2025-12-02 10:46:16,,,,
2024-04-26,Wholesaler,12,435.36,9975.06,965.67,450.47,9009.39,2025-12-02 10:46:16,,,,
2024-04-26,Retail Chain,26,1010.82,19675.73,1115.63,928.0,18560.1,2025-12-02 10:46:16,,,,
2024-04-26,Caterer,23,376.25,6034.85,469.38,278.27,5565.47,2025-12-02 10:46:16,,,,
2024-04-27,HORECA,6,1050.37,19524.0,1133.09,919.55,18390.91,2025-12-02 10:46:16,,,,
2024-04-27,Wholesaler,16,776.59,18752.28,990.15,888.11,17762.129999999997,2025-12-02 10:46:16,,,,
2024-04-27,Retail Chain,14,422.39,8693.17,862.32,391.54,7830.85,2025-12-02 10:46:16,,,,
2024-04-27,Caterer,29,1124.1,26395.69,1286.0,1255.48,25109.69,2025-12-02 10:46:16,,,,
2024-04-28,HORECA,15,914.71,14173.3,283.44,694.49,13889.859999999999,2025-12-02 10:46:16,,,,
2024-04-28,Wholesaler,8,675.63,14746.31,1454.82,664.57,13291.49,2025-12-02 10:46:16,,,,
2024-04-28,Retail Chain,23,843.3,19606.45,1389.11,910.87,18217.34,2025-12-02 10:46:16,,,,
2024-04-28,Caterer,15,945.73,18138.5,448.65,884.49,17689.85,2025-12-02 10:46:16,,,,
2024-04-29,HORECA,16,1112.78,19254.97,1410.68,892.21,17844.29,2025-12-02 10:46:16,,,,
2024-04-29,Wholesaler,28,1041.55,20859.62,1259.32,980.01,19600.3,2025-12-02 10:46:16,,,,
2024-04-29,Retail Chain,18,250.15,4429.9,256.04,208.69,4173.86,2025-12-02 10:46:16,,,,
2024-04-29,Caterer,12,690.9,14227.1,1043.16,659.2,13183.94,2025-12-02 10:46:16,,,,
2024-04-30,HORECA,6,671.25,16581.29,1116.12,773.26,15465.170000000002,2025-12-02 10:46:16,,,,
2024-04-30,Wholesaler,25,743.33,16329.65,1221.04,755.43,15108.61,2025-12-02 10:46:16,,,,
2024-04-30,Retail Chain,9,961.11,15506.68,1415.56,704.56,14091.12,2025-12-02 10:46:16,,,,
2024-04-30,Caterer,24,629.89,14729.12,1408.87,666.01,13320.25,2025-12-02 10:46:16,,,,
2024-05-01,HORECA,27,589.79,14580.91,360.72,711.01,14220.19,2025-12-02 10:46:16,,,,
2024-05-01,Wholesaler,13,481.83,9781.58,269.11,475.62,9512.47,2025-12-02 10:46:16,,,,
2024-05-01,Retail Chain,6,1006.09,23657.4,1734.84,1096.13,21922.56,2025-12-02 10:46:16,,,,
2024-05-01,Caterer,12,1170.02,27408.47,938.82,1323.48,26469.65,2025-12-02 10:46:16,,,,
2024-05-02,HORECA,6,328.41,6335.43,83.07,312.62,6252.360000000001,2025-12-02 10:46:16,,,,
2024-05-02,Wholesaler,12,274.08,6408.48,453.97,297.73,5954.509999999999,2025-12-02 10:46:16,,,,
2024-05-02,Retail Chain,11,357.92,8500.2,140.3,418.0,8359.900000000001,2025-12-02 10:46:16,,,,
2024-05-02,Caterer,25,233.13,5353.1,235.9,255.86,5117.200000000001,2025-12-02 10:46:16,,,,
2024-05-03,HORECA,7,544.52,12986.17,1037.01,597.46,11949.16,2025-12-02 10:46:16,,,,
2024-05-03,Wholesaler,14,468.61,10941.96,416.17,526.29,10525.789999999999,2025-12-02 10:46:16,,,,
2024-05-03,Retail Chain,13,536.94,13143.39,1156.93,599.32,11986.46,2025-12-02 10:46:16,,,,
2024-05-03,Caterer,21,890.24,15032.63,904.33,706.41,14128.3,2025-12-02 10:46:16,,,,
2024-05-04,HORECA,10,787.49,16399.34,477.39,796.1,15921.95,2025-12-02 10:46:16,,,,
2024-05-04,Wholesaler,20,604.29,14380.26,1030.86,667.47,13349.4,2025-12-02 10:46:16,,,,
2024-05-04,Retail Chain,14,993.03,18981.17,1183.42,889.89,17797.75,2025-12-02 10:46:16,,,,
