order_id,order_number,customer_id,order_ts,channel,order_status,payment_status,delivery_slot_id,delivery_address_id,total_amount,tax_amount,discount_amount,shipping_charge,net_amount,coupon_code,source_campaign,fulfillment_centre_id,created_at,updated_at,Unnamed: 19
EORDR5349,ORDR20250349,CUST1057,2025-11-24 09:00:00,Mobile App,SHIPPED,REFUNDED,SLOT49,ADDR6349,1017.18,50.86,126.55,86.45,1027.94,,Google,Ahmedabad Collection Centre,2025-11-24 09:00:00,2025-11-26 19:00:00,Repeat
EORDR5265,ORDR20250265,CUST1063,2025-11-24 13:00:00,Web,CONFIRMED,PENDING,SLOT25,ADDR6265,3423.41,171.17,72.24,144.9,3667.24,,FB Ads,Surat Distribution Centre,2025-11-24 13:00:00,2025-11-27 12:00:00,Repeat
EORDR5421,ORDR20250421,CUST1094,2025-11-24 14:00:00,Mobile App,CANCELLED,PENDING,SLOT8,ADDR6421,3285.12,164.26,95.45,50.71,3404.64,,Organic,Surat Distribution Centre,2025-11-24 14:00:00,2025-11-26 11:00:00,
EORDR5092,ORDR20250092,CUST1051,2025-11-24 18:00:00,Web,PACKED,PAID,SLOT28,ADDR6092,1814.73,90.74,101.21,116.8,1921.06,FRESH10,,Ahmedabad Collection Centre,2025-11-24 18:00:00,2025-11-27 01:00:00,Repeat
EORDR5047,ORDR20250047,CUST1021,2025-11-24 21:00:00,Mobile App,CONFIRMED,PENDING,SLOT3,ADDR6047,1605.26,80.26,195.84,147.15,1636.83,,,Surat Distribution Centre,2025-11-24 21:00:00,2025-11-26 21:00:00,Repeat
EORDR5253,ORDR20250253,CUST1014,2025-11-25 01:00:00,Mobile App,CONFIRMED,REFUNDED,SLOT37,ADDR6253,2275.73,113.79,59.66,96.45,2426.31,NEWUSER,,Ahmedabad Collection Centre,2025-11-25 01:00:00,2025-11-26 05:00:00,Repeat
EORDR5397,ORDR20250397,CUST1031,2025-11-25 03:00:00,Mobile App,DELIVERED,REFUNDED,SLOT48,ADDR6397,1960.28,98.01,125.62,83.56,2016.23,,FB Ads,Surat Distribution Centre,2025-11-25 03:00:00,2025-11-28 00:00:00,Repeat
EORDR5324,ORDR20250324,CUST1026,2025-11-25 05:00:00,Mobile App,DELIVERED,PAID,SLOT50,ADDR6324,1108.01,55.4,132.1,77.87,1109.18,FRESH10,,Ahmedabad Collection Centre,2025-11-25 05:00:00,2025-11-27 18:00:00,Repeat
EORDR5006,ORDR20250006,CUST1028,2025-11-26 01:00:00,Web,DELIVERED,PAID,SLOT36,ADDR6006,2970.07,148.5,62.07,101.89,3158.39,NEWUSER,,Surat Distribution Centre,2025-11-26 01:00:00,2025-11-27 01:00:00,Repeat
EORDR5187,ORDR20250187,CUST1061,2025-11-26 02:00:00,Web,SHIPPED,PENDING,SLOT18,ADDR6187,5079.27,253.96,33.3,72.31,5372.24,FRESH10,FB Ads,Ahmedabad Collection Centre,2025-11-26 02:00:00,2025-11-28 17:00:00,Repeat
EORDR5406,ORDR20250406,CUST1080,2025-11-26 04:00:00,Mobile App,CANCELLED,PAID,SLOT9,ADDR6406,4563.0,228.15,141.97,69.74,4718.92,NEWUSER,,Ahmedabad Collection Centre,2025-11-26 04:00:00,2025-11-27 14:00:00,
EORDR5206,ORDR20250206,CUST1089,2025-11-26 08:00:00,Web,DELIVERED,REFUNDED,SLOT12,ADDR6206,2297.49,114.87,45.67,137.27,2503.96,FRESH10,,Ahmedabad Collection Centre,2025-11-26 08:00:00,2025-11-27 04:00:00,Repeat
EORDR5252,ORDR20250252,CUST1071,2025-11-26 09:00:00,Web,DELIVERED,REFUNDED,SLOT50,ADDR6252,1994.07,99.7,101.28,137.61,2130.1,FRESH10,Referral,Ahmedabad Collection Centre,2025-11-26 09:00:00,2025-11-29 03:00:00,Repeat
EORDR5357,ORDR20250357,CUST1073,2025-11-26 11:00:00,Mobile App,SHIPPED,PENDING,SLOT24,ADDR6357,2001.63,100.08,59.3,98.8,2141.21,FRESH10,Google,Surat Distribution Centre,2025-11-26 11:00:00,2025-11-27 06:00:00,Repeat
EORDR5360,ORDR20250360,CUST1091,2025-11-26 14:00:00,Web,PACKED,PAID,SLOT30,ADDR6360,2181.84,109.09,161.23,57.42,2187.12,,Organic,Surat Distribution Centre,2025-11-26 14:00:00,2025-11-28 13:00:00,Repeat
EORDR5048,ORDR20250048,CUST1027,2025-11-26 15:00:00,Web,CANCELLED,REFUNDED,SLOT18,ADDR6048,693.75,34.69,119.27,87.87,697.04,NEWUSER,Referral,Ahmedabad Collection Centre,2025-11-26 15:00:00,2025-11-28 17:00:00,
EORDR5188,ORDR20250188,CUST1078,2025-11-26 17:00:00,Mobile App,PACKED,REFUNDED,SLOT33,ADDR6188,4728.38,236.42,134.91,130.91,4960.8,,,Surat Distribution Centre,2025-11-26 17:00:00,2025-11-27 19:00:00,Repeat
EORDR5359,ORDR20250359,CUST1069,2025-11-30 05:00:00,Web,PACKED,REFUNDED,SLOT46,ADDR6359,4552.65,227.63,24.76,45.29,4800.81,,Google,Surat Distribution Centre,2025-11-30 05:00:00,2025-11-30 15:00:00,Repeat
EORDR5207,ORDR20250207,CUST1011,2025-11-30 06:00:00,Web,CONFIRMED,PENDING,SLOT21,ADDR6207,1585.88,79.29,111.32,69.98,1623.83,FRESH10,Organic,Surat Distribution Centre,2025-11-30 06:00:00,2025-12-03 00:00:00,Repeat
EORDR5008,ORDR20250008,CUST1072,2025-11-30 12:00:00,Web,CANCELLED,PENDING,SLOT24,ADDR6008,1169.67,58.48,68.7,64.33,1223.78,,FB Ads,Surat Distribution Centre,2025-11-30 12:00:00,2025-12-01 18:00:00,
EORDR5299,ORDR20250299,CUST1003,2025-12-01 15:00:00,Web,CONFIRMED,PENDING,SLOT26,ADDR6299,2491.36,124.57,131.92,140.3,2624.31,NEWUSER,Google,Ahmedabad Collection Centre,2025-12-01 15:00:00,2025-12-02 18:00:00,Repeat
EORDR5284,ORDR20250284,CUST1041,2025-12-02 01:00:00,Web,DELIVERED,REFUNDED,SLOT33,ADDR6284,4287.17,214.36,156.19,89.4,4434.74,NEWUSER,Google,Ahmedabad Collection Centre,2025-12-02 01:00:00,2025-12-04 01:00:00,Repeat
EORDR5316,ORDR20250316,CUST1071,2025-12-02 01:00:00,Web,CANCELLED,REFUNDED,SLOT45,ADDR6316,512.98,25.65,36.66,99.24,601.21,FRESH10,Google,Ahmedabad Collection Centre,2025-12-02 01:00:00,2025-12-03 17:00:00,
EORDR5425,ORDR20250425,CUST1076,2025-12-02 15:00:00,Web,CONFIRMED,REFUNDED,SLOT25,ADDR6425,972.59,48.63,123.28,68.51,966.45,,Referral,Ahmedabad Collection Centre,2025-12-02 15:00:00,2025-12-02 19:00:00,Repeat
EORDR5144,ORDR20250144,CUST1059,2025-12-03 03:00:00,Mobile App,CONFIRMED,REFUNDED,SLOT14,ADDR6144,1928.9,96.45,156.12,46.73,1915.96,,Google,Ahmedabad Collection Centre,2025-12-03 03:00:00,2025-12-04 00:00:00,Repeat
EORDR5344,ORDR20250344,CUST1031,2025-12-03 13:00:00,Mobile App,CANCELLED,REFUNDED,SLOT30,ADDR6344,2856.24,142.81,55.62,102.67,3046.1,NEWUSER,Google,Surat Distribution Centre,2025-12-03 13:00:00,2025-12-05 22:00:00,
EORDR5150,ORDR20250150,CUST1026,2025-12-04 01:00:00,Mobile App,PACKED,REFUNDED,SLOT35,ADDR6150,4954.33,247.72,79.36,104.51,5227.2,,Google,Ahmedabad Collection Centre,2025-12-04 01:00:00,2025-12-06 16:00:00,Repeat
EORDR5039,ORDR20250039,CUST1062,2025-12-04 09:00:00,Web,CONFIRMED,PENDING,SLOT13,ADDR6039,2109.89,105.49,35.86,149.03,2328.55,FRESH10,,Surat Distribution Centre,2025-12-04 09:00:00,2025-12-06 09:00:00,Repeat
EORDR5255,ORDR20250255,CUST1070,2025-12-05 03:00:00,Mobile App,SHIPPED,REFUNDED,SLOT14,ADDR6255,4962.56,248.13,140.06,99.71,5170.34,FRESH10,Organic,Surat Distribution Centre,2025-12-05 03:00:00,2025-12-06 16:00:00,Repeat
EORDR5495,ORDR20250495,CUST1018,2025-12-05 07:00:00,Mobile App,PACKED,PENDING,SLOT39,ADDR6495,5608.71,280.44,83.46,116.6,5922.29,NEWUSER,FB Ads,Surat Distribution Centre,2025-12-05 07:00:00,2025-12-05 09:00:00,Repeat
EORDR5453,ORDR20250453,CUST1023,2025-12-05 14:00:00,Mobile App,PACKED,PAID,SLOT50,ADDR6453,4347.14,217.36,145.9,144.96,4563.56,FRESH10,,Surat Distribution Centre,2025-12-05 14:00:00,2025-12-07 01:00:00,Repeat
EORDR5443,ORDR20250443,CUST1021,2025-12-05 16:00:00,Web,SHIPPED,REFUNDED,SLOT6,ADDR6443,4203.21,210.16,170.11,91.49,4334.75,,,Surat Distribution Centre,2025-12-05 16:00:00,2025-12-07 00:00:00,Repeat
EORDR5286,ORDR20250286,CUST1023,2025-12-06 21:00:00,Web,SHIPPED,PAID,SLOT14,ADDR6286,4379.2,218.96,83.7,149.05,4663.51,,FB Ads,Surat Distribution Centre,2025-12-06 21:00:00,2025-12-09 01:00:00,Repeat
EORDR5420,ORDR20250420,CUST1032,2025-12-06 22:00:00,Web,PLACED,PENDING,SLOT17,ADDR6420,2652.24,132.61,59.41,56.81,2782.25,FRESH10,,Surat Distribution Centre,2025-12-06 22:00:00,2025-12-07 23:00:00,Repeat
EORDR5362,ORDR20250362,CUST1093,2025-12-07 02:00:00,Mobile App,DELIVERED,REFUNDED,SLOT1,ADDR6362,1138.42,56.92,112.09,47.87,1131.12,,,Surat Distribution Centre,2025-12-07 02:00:00,2025-12-07 18:00:00,Repeat
EORDR5465,ORDR20250465,CUST1051,2025-12-07 04:00:00,Web,PACKED,PENDING,SLOT41,ADDR6465,4643.15,232.16,78.22,50.3,4847.39,FRESH10,Google,Surat Distribution Centre,2025-12-07 04:00:00,2025-12-10 04:00:00,Repeat
EORDR5184,ORDR20250184,CUST1076,2025-12-07 11:00:00,Mobile App,SHIPPED,PAID,SLOT29,ADDR6184,4636.23,231.81,40.13,129.58,4957.49,,Organic,Ahmedabad Collection Centre,2025-12-07 11:00:00,2025-12-09 14:00:00,Repeat
EORDR5306,ORDR20250306,CUST1088,2025-12-07 11:00:00,Web,PACKED,PAID,SLOT42,ADDR6306,1182.95,59.15,52.28,86.53,1276.35,,Referral,Surat Distribution Centre,2025-12-07 11:00:00,2025-12-07 18:00:00,Repeat
EORDR5235,ORDR20250235,CUST1062,2025-12-07 12:00:00,Mobile App,PLACED,PAID,SLOT45,ADDR6235,1395.2,69.76,77.37,50.38,1437.97,FRESH10,Organic,Ahmedabad Collection Centre,2025-12-07 12:00:00,2025-12-10 04:00:00,Repeat
EORDR5403,ORDR20250403,CUST1080,2025-12-07 15:00:00,Web,PACKED,PAID,SLOT48,ADDR6403,3780.28,189.01,86.7,75.97,3958.56,NEWUSER,Organic,Surat Distribution Centre,2025-12-07 15:00:00,2025-12-09 20:00:00,Repeat
EORDR5073,ORDR20250073,CUST1044,2025-12-07 20:00:00,Web,PACKED,PENDING,SLOT2,ADDR6073,5109.72,255.49,182.57,72.79,5255.43,,,Surat Distribution Centre,2025-12-07 20:00:00,2025-12-08 20:00:00,Repeat
EORDR5371,ORDR20250371,CUST1009,2025-12-08 03:00:00,Web,CANCELLED,REFUNDED,SLOT37,ADDR6371,1163.96,58.2,139.05,135.72,1218.83,NEWUSER,Organic,Ahmedabad Collection Centre,2025-12-08 03:00:00,2025-12-10 06:00:00,
EORDR5018,ORDR20250018,CUST1011,2025-12-08 04:00:00,Web,PACKED,PAID,SLOT25,ADDR6018,1705.46,85.27,145.04,107.68,1753.37,,Referral,Surat Distribution Centre,2025-12-08 04:00:00,2025-12-11 00:00:00,Repeat
EORDR5396,ORDR20250396,CUST1055,2025-12-08 04:00:00,Mobile App,PLACED,REFUNDED,SLOT26,ADDR6396,2980.68,149.03,178.08,57.02,3008.65,,FB Ads,Surat Distribution Centre,2025-12-08 04:00:00,2025-12-09 08:00:00,Repeat
EORDR5236,ORDR20250236,CUST1071,2025-12-08 08:00:00,Mobile App,CANCELLED,PAID,SLOT29,ADDR6236,4504.74,225.24,70.59,87.38,4746.77,FRESH10,Organic,Ahmedabad Collection Centre,2025-12-08 08:00:00,2025-12-10 15:00:00,
EORDR5405,ORDR20250405,CUST1060,2025-12-09 02:00:00,Web,SHIPPED,PENDING,SLOT8,ADDR6405,5576.19,278.81,47.68,43.15,5850.47,NEWUSER,Organic,Surat Distribution Centre,2025-12-09 02:00:00,2025-12-10 20:00:00,Repeat
EORDR5476,ORDR20250476,CUST1068,2025-12-09 05:00:00,Mobile App,SHIPPED,PENDING,SLOT34,ADDR6476,3663.12,183.16,153.39,121.59,3814.48,FRESH10,Organic,Surat Distribution Centre,2025-12-09 05:00:00,2025-12-11 08:00:00,Repeat
EORDR5005,ORDR20250005,CUST1073,2025-12-09 12:00:00,Web,CANCELLED,PENDING,SLOT49,ADDR6005,4300.83,215.04,57.2,91.53,4550.2,FRESH10,Referral,Surat Distribution Centre,2025-12-09 12:00:00,2025-12-11 11:00:00,
EORDR5103,ORDR20250103,CUST1057,2025-12-09 15:00:00,Web,SHIPPED,PENDING,SLOT50,ADDR6103,3570.85,178.54,184.72,62.44,3627.11,NEWUSER,Google,Ahmedabad Collection Centre,2025-12-09 15:00:00,2025-12-10 12:00:00,Repeat
EORDR5382,ORDR20250382,CUST1020,2025-12-10 02:00:00,Web,PLACED,PAID,SLOT40,ADDR6382,3771.77,188.59,134.23,146.94,3973.07,NEWUSER,Referral,Surat Distribution Centre,2025-12-10 02:00:00,2025-12-12 21:00:00,Repeat
EORDR5230,ORDR20250230,CUST1041,2025-12-10 14:00:00,Mobile App,PLACED,PENDING,SLOT40,ADDR6230,1601.65,80.08,171.62,139.15,1649.26,FRESH10,Referral,Ahmedabad Collection Centre,2025-12-10 14:00:00,2025-12-11 08:00:00,Repeat
EORDR5029,ORDR20250029,CUST1028,2025-12-10 18:00:00,Mobile App,CANCELLED,REFUNDED,SLOT48,ADDR6029,2065.59,103.28,60.47,83.09,2191.49,NEWUSER,,Surat Distribution Centre,2025-12-10 18:00:00,2025-12-12 16:00:00,
EORDR5240,ORDR20250240,CUST1031,2025-12-10 22:00:00,Mobile App,CONFIRMED,PENDING,SLOT47,ADDR6240,3909.31,195.47,131.15,144.98,4118.61,,Organic,Surat Distribution Centre,2025-12-10 22:00:00,2025-12-13 05:00:00,Repeat
EORDR5132,ORDR20250132,CUST1082,2025-12-11 03:00:00,Mobile App,PLACED,PENDING,SLOT30,ADDR6132,5929.11,296.46,152.48,39.38,6112.47,,Google,Ahmedabad Collection Centre,2025-12-11 03:00:00,2025-12-13 22:00:00,Repeat
EORDR5003,ORDR20250003,CUST1007,2025-12-11 11:00:00,Web,PLACED,PENDING,SLOT17,ADDR6003,4103.03,205.15,51.37,33.13,4289.94,NEWUSER,Organic,Surat Distribution Centre,2025-12-11 11:00:00,2025-12-14 05:00:00,Repeat
EORDR5037,ORDR20250037,CUST1092,2025-12-11 12:00:00,Mobile App,CONFIRMED,PENDING,SLOT46,ADDR6037,2972.19,148.61,24.8,85.9,3181.9,FRESH10,Referral,Surat Distribution Centre,2025-12-11 12:00:00,2025-12-13 02:00:00,Repeat
EORDR5142,ORDR20250142,CUST1058,2025-12-11 15:00:00,Web,CANCELLED,PENDING,SLOT1,ADDR6142,1205.68,60.28,117.47,127.69,1276.18,NEWUSER,FB Ads,Ahmedabad Collection Centre,2025-12-11 15:00:00,2025-12-14 03:00:00,
EORDR5326,ORDR20250326,CUST1084,2025-12-11 20:00:00,Mobile App,CONFIRMED,REFUNDED,SLOT45,ADDR6326,1599.37,79.97,120.66,122.6,1681.28,,FB Ads,Surat Distribution Centre,2025-12-11 20:00:00,2025-12-12 17:00:00,Repeat
EORDR5197,ORDR20250197,CUST1090,2025-12-12 10:00:00,Web,CANCELLED,PENDING,SLOT20,ADDR6197,3652.39,182.62,87.24,140.19,3887.96,,Referral,Surat Distribution Centre,2025-12-12 10:00:00,2025-12-13 14:00:00,
EORDR5031,ORDR20250031,CUST1009,2025-12-12 11:00:00,Mobile App,SHIPPED,PENDING,SLOT45,ADDR6031,4523.47,226.17,89.76,32.91,4692.79,NEWUSER,Referral,Ahmedabad Collection Centre,2025-12-12 11:00:00,2025-12-12 14:00:00,Repeat
EORDR5341,ORDR20250341,CUST1088,2025-12-13 22:00:00,Web,CONFIRMED,REFUNDED,SLOT33,ADDR6341,3883.73,194.19,73.2,86.16,4090.88,NEWUSER,Referral,Surat Distribution Centre,2025-12-13 22:00:00,2025-12-14 13:00:00,Repeat
EORDR5217,ORDR20250217,CUST1006,2025-12-14 09:00:00,Web,CONFIRMED,PAID,SLOT14,ADDR6217,4659.91,233.0,93.51,97.98,4897.38,,Google,Surat Distribution Centre,2025-12-14 09:00:00,2025-12-16 06:00:00,Repeat
EORDR5331,ORDR20250331,CUST1074,2025-12-14 12:00:00,Web,DELIVERED,PENDING,SLOT43,ADDR6331,5611.39,280.57,111.64,125.6,5905.92,FRESH10,Organic,Surat Distribution Centre,2025-12-14 12:00:00,2025-12-16 23:00:00,Repeat
EORDR5040,ORDR20250040,CUST1074,2025-12-15 03:00:00,Mobile App,PACKED,REFUNDED,SLOT39,ADDR6040,992.29,49.61,141.78,102.32,1002.44,FRESH10,,Ahmedabad Collection Centre,2025-12-15 03:00:00,2025-12-17 09:00:00,Repeat
EORDR5333,ORDR20250333,CUST1082,2025-12-15 05:00:00,Mobile App,DELIVERED,REFUNDED,SLOT9,ADDR6333,2200.61,110.03,183.8,125.08,2251.92,,Referral,Surat Distribution Centre,2025-12-15 05:00:00,2025-12-16 08:00:00,Repeat
EORDR5081,ORDR20250081,CUST1074,2025-12-15 10:00:00,Web,SHIPPED,PAID,SLOT19,ADDR6081,4401.06,220.05,50.23,79.17,4650.05,,,Surat Distribution Centre,2025-12-15 10:00:00,2025-12-16 20:00:00,Repeat
EORDR5177,ORDR20250177,CUST1028,2025-12-15 20:00:00,Web,CONFIRMED,REFUNDED,SLOT8,ADDR6177,4725.48,236.27,180.25,104.31,4885.81,NEWUSER,Organic,Ahmedabad Collection Centre,2025-12-15 20:00:00,2025-12-18 00:00:00,Repeat
EORDR5109,ORDR20250109,CUST1027,2025-12-16 00:00:00,Mobile App,PACKED,PENDING,SLOT50,ADDR6109,3455.15,172.76,164.17,141.08,3604.82,,Google,Surat Distribution Centre,2025-12-16 00:00:00,2025-12-17 20:00:00,Repeat
EORDR5017,ORDR20250017,CUST1084,2025-12-16 15:00:00,Web,PACKED,PENDING,SLOT19,ADDR6017,5983.43,299.17,45.6,44.97,6281.97,,Google,Surat Distribution Centre,2025-12-16 15:00:00,2025-12-19 09:00:00,Repeat
EORDR5390,ORDR20250390,CUST1011,2025-12-16 20:00:00,Web,PLACED,PENDING,SLOT38,ADDR6390,5426.62,271.33,60.8,30.19,5667.34,,Google,Surat Distribution Centre,2025-12-16 20:00:00,2025-12-18 03:00:00,Repeat
EORDR5190,ORDR20250190,CUST1005,2025-12-16 23:00:00,Mobile App,SHIPPED,PENDING,SLOT13,ADDR6190,4748.86,237.44,166.06,133.72,4953.96,NEWUSER,Organic,Ahmedabad Collection Centre,2025-12-16 23:00:00,2025-12-17 19:00:00,Repeat
EORDR5370,ORDR20250370,CUST1019,2025-12-17 18:00:00,Mobile App,PACKED,PENDING,SLOT3,ADDR6370,2580.22,129.01,48.74,84.5,2744.99,NEWUSER,Referral,Ahmedabad Collection Centre,2025-12-17 18:00:00,2025-12-18 21:00:00,Repeat
EORDR5247,ORDR20250247,CUST1014,2025-12-17 23:00:00,Web,PACKED,REFUNDED,SLOT37,ADDR6247,5615.96,280.8,136.93,141.82,5901.65,FRESH10,Referral,Surat Distribution Centre,2025-12-17 23:00:00,2025-12-19 19:00:00,Repeat
EORDR5347,ORDR20250347,CUST1077,2025-12-18 00:00:00,Web,DELIVERED,REFUNDED,SLOT43,ADDR6347,1706.47,85.32,94.58,135.12,1832.33,,Google,Ahmedabad Collection Centre,2025-12-18 00:00:00,2025-12-18 18:00:00,Repeat
EORDR5458,ORDR20250458,CUST1049,2025-12-18 22:00:00,Web,DELIVERED,PAID,SLOT31,ADDR6458,1931.18,96.56,23.32,59.15,2063.57,NEWUSER,,Ahmedabad Collection Centre,2025-12-18 22:00:00,2025-12-21 02:00:00,Repeat
EORDR5302,ORDR20250302,CUST1038,2025-12-21 10:00:00,Web,PLACED,PAID,SLOT23,ADDR6302,3022.6,151.13,134.94,66.43,3105.22,,Referral,Ahmedabad Collection Centre,2025-12-21 10:00:00,2025-12-22 21:00:00,Repeat
EORDR5107,ORDR20250107,CUST1072,2025-12-21 11:00:00,Web,CANCELLED,REFUNDED,SLOT17,ADDR6107,580.96,29.05,131.75,113.79,592.05,,Referral,Ahmedabad Collection Centre,2025-12-21 11:00:00,2025-12-24 09:00:00,
EORDR5110,ORDR20250110,CUST1009,2025-12-21 11:00:00,Mobile App,CONFIRMED,PAID,SLOT42,ADDR6110,1533.37,76.67,119.45,148.45,1639.04,,,Ahmedabad Collection Centre,2025-12-21 11:00:00,2025-12-23 01:00:00,Repeat
EORDR5178,ORDR20250178,CUST1023,2025-12-21 20:00:00,Mobile App,CONFIRMED,PAID,SLOT45,ADDR6178,2073.89,103.69,140.08,34.53,2072.03,,Google,Ahmedabad Collection Centre,2025-12-21 20:00:00,2025-12-22 20:00:00,Repeat
EORDR5056,ORDR20250056,CUST1097,2025-12-22 11:00:00,Mobile App,CANCELLED,REFUNDED,SLOT22,ADDR6056,3369.75,168.49,198.4,146.02,3485.86,FRESH10,Google,Ahmedabad Collection Centre,2025-12-22 11:00:00,2025-12-23 19:00:00,
EORDR5096,ORDR20250096,CUST1062,2025-12-22 16:00:00,Web,PLACED,PAID,SLOT20,ADDR6096,4545.08,227.25,117.77,61.62,4716.18,FRESH10,FB Ads,Ahmedabad Collection Centre,2025-12-22 16:00:00,2025-12-25 02:00:00,Repeat
EORDR5365,ORDR20250365,CUST1044,2025-12-22 20:00:00,Web,DELIVERED,PENDING,SLOT14,ADDR6365,4844.37,242.22,142.48,76.24,5020.35,FRESH10,FB Ads,Surat Distribution Centre,2025-12-22 20:00:00,2025-12-23 06:00:00,Repeat
EORDR5076,ORDR20250076,CUST1014,2025-12-23 00:00:00,Mobile App,DELIVERED,PENDING,SLOT8,ADDR6076,5828.06,291.4,161.9,110.6,6068.16,,FB Ads,Surat Distribution Centre,2025-12-23 00:00:00,2025-12-25 06:00:00,Repeat
EORDR5373,ORDR20250373,CUST1094,2025-12-23 17:00:00,Web,DELIVERED,REFUNDED,SLOT16,ADDR6373,1118.11,55.91,35.13,54.31,1193.2,FRESH10,Google,Surat Distribution Centre,2025-12-23 17:00:00,2025-12-25 02:00:00,Repeat
EORDR5484,ORDR20250484,CUST1072,2025-12-24 06:00:00,Mobile App,PACKED,REFUNDED,SLOT18,ADDR6484,1790.9,89.55,102.3,41.61,1819.76,FRESH10,Referral,Ahmedabad Collection Centre,2025-12-24 06:00:00,2025-12-26 19:00:00,Repeat
EORDR5481,ORDR20250481,CUST1040,2025-12-24 22:00:00,Web,SHIPPED,PAID,SLOT41,ADDR6481,5879.67,293.98,73.38,112.06,6212.33,NEWUSER,Referral,Surat Distribution Centre,2025-12-24 22:00:00,2025-12-27 19:00:00,Repeat
EORDR5393,ORDR20250393,CUST1080,2025-12-25 17:00:00,Web,PACKED,REFUNDED,SLOT39,ADDR6393,804.3,40.22,188.68,102.39,758.23,NEWUSER,FB Ads,Ahmedabad Collection Centre,2025-12-25 17:00:00,2025-12-26 16:00:00,Repeat
EORDR5422,ORDR20250422,CUST1028,2025-12-25 18:00:00,Mobile App,PLACED,REFUNDED,SLOT4,ADDR6422,1086.55,54.33,96.79,79.71,1123.8,,Google,Surat Distribution Centre,2025-12-25 18:00:00,2025-12-27 13:00:00,Repeat
EORDR5318,ORDR20250318,CUST1072,2025-12-26 02:00:00,Mobile App,CONFIRMED,REFUNDED,SLOT22,ADDR6318,2509.27,125.46,98.55,78.13,2614.31,,Google,Surat Distribution Centre,2025-12-26 02:00:00,2025-12-26 15:00:00,Repeat
EORDR5472,ORDR20250472,CUST1073,2025-12-26 17:00:00,Mobile App,SHIPPED,PENDING,SLOT30,ADDR6472,1440.23,72.01,64.55,58.38,1506.07,,Google,Surat Distribution Centre,2025-12-26 17:00:00,2025-12-28 20:00:00,Repeat
EORDR5501,ORDR20250501,CUST1037,2025-10-27 01:00:00,Web,SHIPPED,REFUNDED,SLOT15,ADDR6400,920.29,46.01,68.5,50.03,947.83,FRESH10,Google,Ahmedabad Collection Centre,2025-10-27 01:00:00,2025-10-27 11:00:00,
EORDR5502,ORDR20250502,CUST1049,2025-09-07 15:00:00,Web,PACKED,PAID,SLOT20,ADDR6401,1681.18,84.06,127.33,110.64,1748.55,,Referral,Ahmedabad Collection Centre,2025-09-07 15:00:00,2025-09-08 10:00:00,
EORDR5503,ORDR20250503,CUST1049,2025-09-04 22:00:00,Web,PLACED,PAID,SLOT45,ADDR6402,3197.16,159.86,164.08,146.44,3339.38,FRESH10,Referral,Surat Distribution Centre,2025-09-04 22:00:00,2025-09-07 12:00:00,
EORDR5504,ORDR20250504,CUST1080,2025-12-07 15:00:00,Web,PACKED,PAID,SLOT48,ADDR6403,3780.28,189.01,86.7,75.97,3958.56,NEWUSER,Organic,Surat Distribution Centre,2025-12-07 15:00:00,2025-12-09 20:00:00,
EORDR5505,ORDR20250505,CUST1083,2025-08-19 22:00:00,Mobile App,SHIPPED,PENDING,SLOT38,ADDR6404,5048.49,252.42,50.13,81.26,5332.04,,Google,Ahmedabad Collection Centre,2025-08-19 22:00:00,2025-08-22 19:00:00,
EORDR5506,ORDR20250506,CUST1060,2025-12-09 02:00:00,Web,SHIPPED,PENDING,SLOT8,ADDR6405,5576.19,278.81,47.68,43.15,5850.47,NEWUSER,Organic,Surat Distribution Centre,2025-12-09 02:00:00,2025-12-10 20:00:00,
EORDR5507,ORDR20250507,CUST1080,2025-11-26 04:00:00,Mobile App,CANCELLED,PAID,SLOT9,ADDR6406,4563.0,228.15,141.97,69.74,4718.92,NEWUSER,,Ahmedabad Collection Centre,2025-11-26 04:00:00,2025-11-27 14:00:00,
EORDR5508,ORDR20250508,CUST1049,2025-09-27 05:00:00,Web,DELIVERED,PAID,SLOT47,ADDR6407,4603.47,230.17,73.67,36.38,4796.35,NEWUSER,Referral,Ahmedabad Collection Centre,2025-09-27 05:00:00,2025-09-29 04:00:00,
EORDR5509,ORDR20250509,CUST1079,2025-11-13 17:00:00,Mobile App,PACKED,PENDING,SLOT9,ADDR6408,2555.47,127.77,98.88,96.85,2681.21,,,Surat Distribution Centre,2025-11-13 17:00:00,2025-11-14 04:00:00,
EORDR5510,ORDR20250510,CUST1019,2025-08-18 08:00:00,Web,PLACED,REFUNDED,SLOT13,ADDR6409,2662.88,133.14,27.11,72.49,2841.4,NEWUSER,Google,Ahmedabad Collection Centre,2025-08-18 08:00:00,2025-08-19 17:00:00,
EORDR5511,ORDR20250511,CUST1071,2025-08-11 21:00:00,Web,CONFIRMED,PAID,SLOT46,ADDR6410,4596.01,229.8,199.59,122.51,4748.73,,,Ahmedabad Collection Centre,2025-08-11 21:00:00,2025-08-12 18:00:00,
EORDR5512,ORDR20250512,CUST1007,2025-08-25 07:00:00,Web,SHIPPED,REFUNDED,SLOT36,ADDR6411,4206.21,210.31,41.63,99.83,4474.72,,Google,Ahmedabad Collection Centre,2025-08-25 07:00:00,2025-08-28 06:00:00,
